2,2,2,2,2,7,4,7,4,4,1,2,2,2,7,7,7,2,2,2,1,28,3,-9999,-9999
6,3,4,3,4,4,3,3,3,5,3,4,3,3,4,5,3,3,3,3,6,52,3.16666666666667,0.0397828003052212,11.1560933658261
4,4,5,3,4,5,4,4,6,6,7,5,7,7,6,4,5,6,4,5,9,52,3.83333333333333,0.0438944523724269,14.9423786968406
5,5,5,5,5,6,5,5,3,3,5,4,4,4,5,5,5,4,4,4,5,52,5,0.0123458531692827,10.0960935427806
5,5,5,3,3,5,2,4,3,1,3,2,2,3,5,5,4,3,3,3,3,52,2,0.0320778284669323,8.66473349936957
5,3,4,4,4,5,4,4,2,4,5,3,3,3,4,3,5,4,4,4,2,36,3.83333333333333,-0.0632254005000469,8.50766797019117
5,6,5,5,5,7,4,5,5,5,5,4,3,5,7,5,4,7,7,7,9,52,4,0.273173753862473,14.7066782526287
4,3,2,2,3,3,3,3,4,4,4,4,4,4,5,4,4,5,4,4,7,47,4.66666666666667,0.0441551477374107,12.2575382750672
5,4,5,2,2,2,5,5,4,2,4,7,7,4,4,5,5,4,3,3,5,46,5.33333333333333,0.178484485240193,10.5938007210749
7,7,7,7,7,4,5,3,3,4.5,6,2,2,7,6,6,6,6,4,4,2,11,4.16666666666667,-9999,-9999
6,4,3,2,2,3,3,3,6,6,6,6,4,6,4,6,6,6,6,4,9,52,2.33333333333333,0.0982608863971135,16.0480137188029
1,2,3,1,1,6,3,5,5,4,4.5,4,2,2,5,5,4,7,6,6,3,41,3.2,0.0300076714242531,8.74873339199769
2,2,4,4,3,5,3,4,5,5,5,5,3,5,6,5,4,6,6,6,3,40,3.66666666666667,0.198676544015636,8.99902657241555
2,2,4,4,3,5,3,4,4.5,3,6,5,3,5,6,5,4,6,6,6,3,40,4.33333333333333,0.198676544015636,8.99902657241555
5,5,5,4,4,4,4,4,2,2,3,3,4,5,4,4,4,4,4,4,8,52,3.83333333333333,0.0531499594056711,12.4813717393891
3,5,4,3,3,5,4,4,5,4,6,4,4,6,5,5,4,4,4,4,3,35,2.83333333333333,0.00131089398506264,9.42181611842271
3,3,3,3,3,3,3,3,5,5,5,2,2,2,4,6,4,4,3,3,5,52,3.2,0.072168704019709,12.3212540777269
4,3,3,3,3,4,3,3,5,4,4,4,3,3,4,4,3,3,3,3,6,34,3.5,0.025640667402207,10.830894272255
2,3,3,2,2,4,2,6,6,3,4,6,2,6,6,6,5,4,2,2,3,34,2.83333333333333,0.0512474844226504,8.6633174598983
5,4,3,5,4,5,4,4,6,5,6,3,2,3,6,5,5,5,3,3,7,31,2.83333333333333,0.117765821538852,12.2284635869162
3,6,6,4,3,5,5,2,5,4,4,4,4,4,7,7,7,6,2,2,5,35,4.33333333333333,0.0493246579591105,9.97796866934844
5,3,6,5,4,5,6,5,3,5,3,4,3,3,5,4,5,5,4,3,3,33,5,-0.0131191028283065,8.70538084232098
5,6,6,7,5,5,5,6,5,5,4,6,7,6,6,5,5,7,7,7,6,32,4.16666666666667,0.0640201835949772,11.6683962254884
2,4,7,4,5,5,3,3,5,5,5,5,5,5,6,5,6,7,7,7,4,33,3.66666666666667,0.138966736810592,10.3291571679602
5,6,6,5,7,4,5,6,4,4,5,3,4,2,6,5,4,7,6,7,7,-9999,4.83333333333333,0.1569901074294,12.7752253832733
6,7,6,5,7,4,7,5.5,4,7,7,6,5,7,7,6,6,7,3,5,5,24,2.5,-0.0591701282888672,11.4513840480255
6,6,6,6,6,6,6,6,6,6,4,5,5,4,6,4,5,6,6,6,4,39,5.33333333333333,0.15689678734553,10.4695226922737
7,6,2,7,7,6,4,7,1,1,1,3,6,2,7,6,6,7,7,7,3,30,4.5,0.113976259478309,9.34755123703194
7,6,7,6,7,6,2,6,3,3,3,5,5,2,6,5,5,7,7,7,6,19,4.66666666666667,-9999,-9999
7,5,3,6,4,6,6,6,2,2,2,7,7,7,5,5,7,5,5,5,5,28,3.33333333333333,0.114040746069251,10.6741488619917
7,7,6,7,7,5,7,6,4,4,4,4,4,4,7,5,5,7,7,7,8,30,4.16666666666667,0.507069688459417,13.6136632483409
6,4,5,5,6,6,3,3,6,3,7,7,5,7,6,4,5,6,4,5,7,30,4.33333333333333,0.220897264873668,11.9390686340641
6,6,6,4,4,5,6,6,2,2,1,3,3,1,5,4,4,7,6,7,7,29,4,0.0262312686953549,14.0183998087933
3,3,3,4,2,4,4,4,2,3,1,4,4,1,5,6,4,3,3,3,3,7,4.5,-0.028399764160207,9.21356848932761
5,5,7,5,5,6,6,6,6,6,6,6,5,4,5,6,5,6,3,4,5,31,5.66666666666667,0.124965340747575,10.7504046261475
3,5,7,1,4,7,6,6,5,5,2,4,4,5,7,6,7,1,1,1,3,29,3.33333333333333,0.207828357565101,8.59506122851455
7,7,4,7,7,7,7,7,5,5,5,4,4,4,7,7,6,6,6,6,2,41,5.33333333333333,-9999,-9999
5,5,4,6,6,5,4,5,4,4,4,4,4,4,5,6,5,5,5,5,4,29,4.8,0.0657995992493138,9.04967854053327
1,2,1,4,5,2,5,6,3,6,5,1,5,7,4,6,5,5,5,5,6,51,4.16666666666667,-9999,-9999
4,4,5,4,4,5,5,5,4,4,4,5,3,3,4,4,4,4,3,2,4,29,4.83333333333333,0.110145801520669,9.41610172439263
6,6,3,6,3,5,2,5,7,7,7,4,2,2,6,5,5,6,6,6,4,28,3,-9999,-9999
3,4,6,4,4,3,4,4,5,5,3,5,4,4,5,5,5,2,2,2,3,28,3,0.000488151599077228,8.60393953328716
4,5,5,5,4,5,6,6,6,7,2,4,4,2,6,6,5,6,5,4,3,27,5.16666666666667,0.000488151599077228,8.60393953328716
4,2,2,7,5,6,4,5,1,1,1,3,2,1,6,1,1,5,5,5,1,28,4.16666666666667,-0.694833495466666,6.09379547820544
5,4,4,5,5,6,4,6,4,3,3,3,3,3,6,5,5,6,6,6,5,36,2.5,-0.0116228020998885,10.3484201382205
4,2,2,6,4,7,5,7,1,1,1,1,1,1,7,6,4,5,5,5,2,27,2.16666666666667,-9999,-9999
6,3,3,4,2,5,4,4,6,6,2,3,6,2,6,6,7,3,3,3,5,27,5,-0.089613509826955,10.7706972779503
5,6,5,6,6,7,7,7,7,7,2,5,5,5,5,5,6,3,2,2,5,26,5.83333333333333,-9999,-9999
6,5,6,5,5,4,5,3,7,7,7,5,3,5,6,7,7,7,7,7,9,52,4,0.0500821396059344,16.2838000374963
4,5,6,5,5,6,5,4,5.5,4,7,6,2,7,4,6,6,7,6,6,9,52,4.16666666666667,0.0500821396059344,16.2838000374963
2,6,6,6,5,5,6,4,4,4,4,4,1,4,5,5,5,6,4,5,5,31,3.66666666666667,-0.0155511789262174,10.3494962164041
1,2,2,3,2,3,2,4,2.5,4,1,5,3,1,5,5,5,6,3,4,6,26,3.66666666666667,0.0468514003129311,10.798256339935
3,3,3,3,3,4,4,4,-9999,-9999,-9999,3,3,2,4,3,3,5,5,5,5,27,4.4,0.0553712347616914,9.49026493258887
2,5,2,2,6,5,5,4,5,5,6,6,6,6,7,5,6,7,2,3,7,30,3.5,0.1395380560636,12.2155218607469
4,5,7,5,5,7,5,6,3,5,3,4,5,5,6,6,7,5,5,5,3,25,3.16666666666667,0.0283214278970627,8.07383928276526
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,5,3.33333333333333,-9999,-9999
5,6,5,6,5,6,5,4,5,5,4,4,5,4,3,5,5,6,6,6,6,26,4.33333333333333,0.212530483310877,15.1692706735985
7,4,2,1,1,5,2,3,4,4,4,2,2,1,5,2,2,7,4,4,4,51,3.5,0.00302486090335911,9.55188543431811
4,5,6,6,5,6,6,5,6,6,7,2,4,3,6,5,5,2,2,2,5,26,4.16666666666667,0.0299689556725632,10.1214617658153
5,4,5,4,4,6,4,5,5,5,2,4,5,4,4,5,5,3,4,4,4,52,2.33333333333333,0.00027524329698174,11.5841917502925
5,4,5,6,6,6,6,6,5,5,5,4,4,4,6,5,5,7,7,7,4,4,3.66666666666667,-0.948838549351504,11.5587502844668
4,4,6,5,5,5,7,5,3,6,4.5,5,3,4,5,7,7,7,7,7,2,25,5.33333333333333,-9999,-9999
7,4,7,5,5,5,4,5,5,4,3,6,4,6,6,4,4,7,5,5,5,24,5.33333333333333,0.148558819357174,9.58625994442147
3,4,4,5,5,5,5,7,7,5,5,6,5,5,7,7,5,5,5,5,4,25,3.5,0.143320645033842,9.67224882350756
7,4,6,4,5,6,5,5,7,6,4,7,7,4,3,4,6,6,3,5,9,24,4.83333333333333,-9999,-9999
5,4,4,4,3,5,4,3,2,2,4,3,3,4,6,6,4,4,3,3,6,36,4.83333333333333,0.0698647346768328,11.5408162101111
5,4,4,4,3,5,4,3,3,3,3,3,3,4,6,6,4,4,3,3,6,36,4.66666666666667,0.0698647346768328,11.5408162101111
4,4,6,5,5,6,5,6,6,6,7,4,3,4,5,5,4,3,3,3,3,23,2.6,0.0644295423202608,10.3176051199234
2,6,6,6,5,6,6,5,5,5,5,6,7,5,5,5,4,5,5,6,5,23,2.5,0.118898038437642,9.07648892814074
6,5,6,7,5,5,7,6,6,6,7,7,7,7,7,7,7,6,5,6,6,45,3.16666666666667,0.186262337741664,12.8710176057751
1,1,4,1,1,4,6,5,1,4,4,2,1,1,4,3,4,2,3,2,2,21,5.5,-0.291470434026739,8.78842570873694
6,4,4,2,3,3,3,3,5,6,7,3,5,7,6,6,5,3,4,4,3,25,4.83333333333333,0.0979635504108751,8.83574873553347
7,5,7,7,6,7,6,6,1,5,1,4,4,4,7,7,5,4,4,4,3,15,5,-9999,-9999
3,6,4,5,3,5,7,5,2,2,2,5,3,5,7,2,7,3,4,4,3,22,3.83333333333333,0.0452324879562698,7.77056084238264
5,5,5.25,5,6,4,5,5,5.5,5,6,4,4,6,5,6,6,6,6,6,5,12,4.2,0.113681049144287,10.6702893882314
2,3,4,6,5,4,6,4,1,4,2,2,4,2,6,4,4,1,1,1,3,22,3.5,0.00634204021048125,8.16678428905615
4,5,3,2,4,5,3,5,4,4,4,5,4,4,6,6,6,4,3,5,4,22,2.16666666666667,0.10757126338079,9.98204454169167
3,2,3,3,2,3,2,3,5,5,5,3,3,4,3,3,4,2,3,2,5,7,4.16666666666667,-0.0403323394762295,11.3173058800323
4,4,4,4,6,4,5,4,3,3,4,4,4,4,6,6,5,5,4,4,3,23,6,0.0327398274646892,9.65530820475069
5,5,3,2,3,4,4,4,5,5,6,4,4,5,5,5,2,5.5,5,6,6,52,1.16666666666667,0.0787282364758342,11.80500535284
7,7,7,5,7,6,7,6,4,2,7,7,6,7,4,6,6,3,3,3,5,52,5,0.0279395416837645,9.19258365038692
3,2,3,2,2,2,4,3,2,3,4,2,2,2,3,3,3,4,3,3,5,19,3.16666666666667,-0.421768638564237,12.8070752056118
2.5,2.5,2.5,2,3,2,2,2,-9999,-9999,-9999,3,2,2,3,5,5,4,3,3,3,22,5,-14.7923002168318,10.7974849578964
3,4,5,4,5,4,4,4,4,6,6,4,3,3,4,5,5,6,5,6,4,21,3.66666666666667,0.0566007336473055,9.86538581309818
3,3,4,4,4,5,4,5,6,3,6,5,4,4,6,3,4,5,5,5,2,21,3.33333333333333,0.295886059631223,7.23878415593728
1,3,2,2,1,3,6,6,5.5,5,6,1,2,4,4,5,4,7,5,7,2,21,3.16666666666667,-0.034338512774572,7.63925741341855
4,6,5,6,5,5,6,7,4,4,4,7,6,5,7,7,7,6,6,6,2,21,4.33333333333333,0.072492415736646,8.45156607797701
1,1,1,1,1,2,2,2,2,2,2,1,1,1,2,2,2,4,1,2,3,21,6.33333333333333,0.00401638915064959,8.54049947764647
2,5,6,5,5,7,6,6,-9999,-9999,-9999,4,3,2,7,6,2,3,2,1,3,17,2.5,0.125323775862823,9.7970375547192
3,4,4,5,6,5,5,4,4,4,4,3,3,2,6,4,5,2,2,2,2,10,3.16666666666667,-9999,-9999
4,4,5,6,4,4,6,4,3,3,3,3,5,4,4,4,5,5,4,4,5,20,3.5,-0.452577080103919,10.4212242397924
3,3,5,6,5,7,2,4,7,7,7,4,2,3,5,5,5,3,3,3,3,20,4.5,0.260117936776751,8.31429334657907
5,5,6,6,5,7,7,7,6,6,4,5,5,4,7,6,6,6,6,5,2,16,5,-0.270278641855532,8.35019365072007
6,4,5,4,5,5,3,4,6,5,6,6,4,6,5,6,6,5,3,4,6,31,2.83333333333333,0.0914318743656105,11.5775871035285
4,4,5,6,5,4,2,6,7,4,1,7,3,3,5,6,6,7,7,7,4,20,3.16666666666667,0.190846184059044,10.4788866968272
3,5,4,4,4,4,6,6,0,0,0,4,3,3,4,5,5,5,5,4,3,25,5,-0.00172350545326078,7.94817332340552
2,5,6,3,4,7,6,6.5,-9999,-9999,-9999,4,6,5,6,6,6,2,2,2,3,19,4.16666666666667,0.00348303746507682,7.89170465933011
6,5,5,4,4,5,5,5,6,6,5,6,6,4,5,5,5,5,5,5,6,20,3.66666666666667,0.0340542359956112,11.3179416794499
3,4,2,4,6,5,1,5,5,5,2,5,5,1,3,6,5,6,4,4,3,19,3,0.275638978729409,9.07512756656912
6,4,7,3,4,5,4,4,4,4,3,3,4,4,5,4,3,6,4,5,6,52,4.5,0.0651305948863752,11.9993982850709
4,5,5,2,3,4,2,3,5,6,4,6,5,4,7,7,6,6,5,4,6,19,2.16666666666667,0.162343819712336,11.5382988214117
7,6,7,5,5,5,7,5,1,1,1,5,5,5,4,4,5,5,5,5,6,19,5,0.210027169618017,12.234195951921
4,4,4,5,4,5,5,5,4,4,3,4,4,4,5,5,6,4,4,4,3,19,4,0.305167699038669,7.9735430220022
1,7,3,5,7,5,3,6,5,5,5,3,3,5,5,6,2,6,6,5,8,19,2.83333333333333,0.00745481628191207,12.5897991735943
5,5,5,4,5,6,5,5,6,2,2,3,4,4,5,5,5,6,6,6,5,52,4,0.18125531203637,9.43548192595306
6,4,6,5,4,5,5,5,7,7,7,7,4,7,4,3,3,7,4,6,7,42,2.16666666666667,-9999,-9999
2,2,2,2,2,4,2,4,5,6,5,6,6,4,5,6,6,5,4,5,3,19,4,0.0463326459845863,8.86409654852614
6,6,6,6,2,6,6,6,-9999,-9999,-9999,2,2,2,6,6,3,7,7,7,5,19,4.5,-0.0361806557119879,10.7800459737466
1,3,3,1,1,2,1,1,4,4,5,2,5,3,5,2,2,5,4,4,5,19,3.5,0.0163904005372709,9.72784166380426
5,5,6,5,4,5,5,4,4,4,4,5,5,3,4,4,4,5,3,4,5,18,3.16666666666667,0.052948115554107,11.0771717533804
2,4,2,5,4,4,7,4,2,2,2,1,1,1,7,7,7,2,2,2,2,18,2.66666666666667,-8.42560667173152,8.03226270894558
5,4,4,6,5,5,5,4,2,2,2,4,5,4,4,4,4,7,4,4,3,33,3.5,-9999,-9999
1,1,2,1,2,3,4,4,4,4,4,7,5,7,7,7,7,5,5,5,4,18,4.16666666666667,0.111443592803916,9.12574063011003
1,2,5,4,2,4,4,3,1,1,1,1,1,1,5,4,6,7,4,3,1,6,2.83333333333333,-9999,-9999
4,4,4,3,2,5,1,2,7,7,7,3,5,6,3,6,5,3,2,2,1,18,6,0.0178432172305218,8.45608345194926
4,6,5,7,7,7,7,7,4,4,5,7,7,7,4,7,5,7,7,7,3,15,2.83333333333333,0.163920391195348,9.56053939231258
2,3,5,5,2,5,5,5,2,2,2,5,5,5,5,5,4,1,3,3,3,18,4,0.095275731203165,9.03361512657915
2,3,5,5,2,5,5,5,5,5,7,5,5,5,5,5,4,1,3,3,3,18,3.33333333333333,0.095275731203165,9.03361512657915
5,5,5,4,6,6,2,4,5,3,5,4,5,4,7,7,6,5,7,7,5,52,2.66666666666667,-0.0457352448446916,13.0318284180651
6,5,5,4,5,5,4,4,7,4,1,7,7,5,4,3,3,5,5,5,5,26,3.5,0.0578643430415928,10.0957388129078
5,5,7,5,4,5,7,5,6,5,5,6,5,6,3,4,4,7,5,7,9,52,5.33333333333333,0.112463738878223,14.3726751727994
6,6,7,6,4,7,5,6,4,3,4,5,5,4,7,6,6.5,5,5,5,9,23,4.83333333333333,0.0958223451920915,14.2858340110609
2,3,4,5,5,4,4,4,2,2,2,2,2,2,5,5,4,6,6,6,7,52,2.5,0.0537915257744774,13.2041682239066
2,3,4,4,4,5,3,3,6,6,6,2,3,4,6,5,4,5,4,4,6,49,2.66666666666667,0.000412437533114943,11.2778421677283
4,7,6,6,4,7,7,6,1,1,1,3,4,3,7,6,6,5,5,5,4,46,4.16666666666667,0.000779523372756925,8.33269326369423
5,4,6,4,4,5,4,5,-9999,-9999,-9999,5,5,3,6,5,3,6,6,5,2,30,4.16666666666667,-9999,-9999
1,4,5,4,3,4,5,4,2,6,5,5,4,5,5,3,4,7,5,5,8,19,3.5,0.134138918637524,11.7147865425555
5,4,7,6,6,5,4,4,2,3,4,5,5,5,6,5,5.5,7,7,7,8,36,2.2,-0.140544227290705,10.1822814923025
3,5,5,4,6,6,7,7,7,7,4,4,4,4,4,6,6,6,4,4,7,18,4.5,0.122318825237383,12.7057027324958
5,4,6,3,4,5,5,5,-9999,-9999,-9999,4,4,5,7,4,6,1,1,1,3,24,4.83333333333333,0.0294079714907276,8.00826576493333
3,6,6,4,4,3,6,6,4,4,1,3,2,2,5,5,6,3,3,3,1,15,5.16666666666667,-4.6451021923647,8.97739897818186
5,6,6,6,6,5,6,5,4,4,4,4,5,3,3,3,4,4,4,4,5,17,3.66666666666667,0.0777720422349724,10.3463865219179
1,1,1,1,1,6,1,7,1,1,1,2,2,2,7,7,1,1,1,1,4,26,4,-3.63266975372596,7.13209811087183
5,5,6,6,5,5,5,5,3,4,5,5,5,6,6,5,5,5,5,5,4,17,2.66666666666667,0.0691326194067535,9.92988602639066
4,3,2,2,3,3,4,4,-9999,-9999,-9999,3,5,4,4,3,3,5,3,3,5,13,5,0.0208686354303889,9.87885156334262
4,6,6,5,6,7,7,6,4,4,4,2,2,5,7,4,5,4,4,4,2,13,3.83333333333333,-1.28626633357669,8.47660033730798
5,3,4,4,3,5,3,3,2,2,2,3,3,2,4,3,4,2,2,2,3,18,5.83333333333333,-0.0408957729210376,9.10317823437173
4,6,7,5,6,7,4,5,3,3,1,3,3,4,6,6,7,6,6,6,2,18,3.83333333333333,0.286555221931863,9.22814754562605
5,5,5,3,4,6,4,4,5,4,4,5,6,7,5,5,5,5,4,4,8,16,4,-0.00321854970153342,16.2225073676487
3,4,4,5,3,5,5,5,6,6,6,4,6,6,6,7,5,2,2,2,6,18,4.2,-0.0355907994710584,10.4139190986637
1,1,1,2,2,3,3,1,1,7,7,1,1,1,2,2,2,1,2,1,4,16,2.4,-0.0806750364196243,9.61439782313335
5,6,7,7,4,6,7,6,4,4,2,2,2,2,6,6,6,6,4,4,3,16,4.83333333333333,-9999,-9999
5,5,2,4,5,5,7,7,-9999,-9999,-9999,1,1,5,6,4,4,6,6,6,3,16,3,-0.709870946773999,10.4514904569147
5,5,5,5,5,5,5,4,4,5,6,4,4,7,6,5,5,5,4,4,5,16,3.83333333333333,-9999,-9999
3,3,4,5,5,5,5,5,3,4,3,3,3,4,6,5,5,2,2,2,2,21,4.16666666666667,-0.0689145358400372,7.77619940139907
2,2,5,3,3,4,5,5,5,4,4,4,3,3,6,5,4,4,4,4,3,16,2.5,0.0607419004779829,9.12178234499439
2,2,4,4,3,5,4,3,2,2,2,4,4,4,7,7,5,5,2,4,3,16,4.66666666666667,0.0728353301572388,8.87444796721998
2,2,5,3,2,5,3,4,6,6,6,3,4,2,6,6,3,3,3,2,5,15,4,0.0250840949240353,10.4430959493555
5,6,4,3,3,4,2,4,4,5,2,6,4,3,6,7,6,6,5,5,3,16,5.83333333333333,0.176836809045103,9.36354203019629
3,3,3,4,3,5,3,5,-9999,-9999,-9999,2,3,6,7,7,7,4,3,3,3,15,4.33333333333333,-0.0344666047421878,8.26310062195801
3,3,5,2,2,3,4,5,2,3,2,3,2,2,6,3,3,4,3,3,4,11,3.66666666666667,0.0489771469835455,8.99051630507232
7,5,7,6,6,7,6,6,6,6,6,7,7,6,6,2,2,7,5,7,3,16,4.2,-9999,-9999
7,6,5,4,5,6,6,5,4,4,2,7,7,2,7,6,7,7,7,7,6,16,2.16666666666667,0.0291727518646455,10.7658942685791
2,4,5,4,4,5,4,5,4,4,4,5,7,5,6,6,5,4,3,3,5,15,4.33333333333333,-0.147562586026161,10.2786171568482
1,2,2,2,4,4,4,6,4,7,6,3,7,7,7,1,6,2,1,1,3,15,2.5,-9999,-9999
5,6,7,7,6,7,7,6,3,3,3,1,7,7,7,7,7,6,5,5,6,14,4.83333333333333,-0.0374771707503766,9.93280360687018
5,4,7,6,4,6,5,6,4,4,5,6,5,7,6,6,5,6,6,6,4,15,4,-9999,-9999
4,3,2,3,3,6,6,6,2,2,2,2,2,1,6,6,5,3,2,2,3,14,4.66666666666667,0.0487380889796243,8.31196322938691
3,6,7,7,7,7,6,7,-9999,-9999,-9999,3,3,3,6,3,3,7,7,7,4,15,5.6,-2.27752356272104,10.7140021268298
6,3,1,2,4,7,6,7,5,5,1,5,1,3,6,5,6,6,4,4,5,15,3.33333333333333,0.0997395954314473,9.16561493559645
2,1,6,6,6,5,7,3,4,4,6,3,4,6,3,3,6,6,6,6,6,52,4.33333333333333,-0.00850733502496867,9.11778639036558
4,6,6,7,7,6,7,5,6,4,6,7,7,7,7,7,4,4,5,4,7,31,3.83333333333333,0.232554684986857,13.6713716757479
3,3,6,2,3,7,2,6,-9999,-9999,-9999,1,1,1,6,6,3,2,4,3,2,6,5.66666666666667,-2.05013728870399,6.38884147836639
-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6,6,5,-9999,-9999,-9999,2,10,5.83333333333333,-9999,-9999
4,6,5,4,4,5,5,5,2,5,1,7,4,5,6,7,7,5,4,5,4,14,5.33333333333333,0.188110057548282,10.2782975576847
5,6,7,5,5,7,6,5,4,5,3,4,5,5,4,5,6,5,4,4,3,14,3.33333333333333,0.0624384947288834,9.64558432284012
1,2,5,2,1,7,2,7,2,2,1,2,2,2,5,4,4,2,2,2,2,14,4.16666666666667,-9999,-9999
1,2,5,2,1,7,2,7,2,2,2,2,2,2,5,4,4,2,2,2,2,14,3.83333333333333,-9999,-9999
4,3,5,3,4,4,6,5,-9999,-9999,-9999,3,3,3,6,6,6,3,3,3,2,4,5.33333333333333,-3.25020887814949,7.84844589767983
5,5,5,5,5,6,6,5,4,4,6,4,4,4,6,5,5,6,5,6,3,14,5.16666666666667,0.137578732965902,8.72591322206472
1,1,6,5,5,4,2,6,1,3,2,1,1,1,5,2,2,1,1,3,3,14,3.33333333333333,0.041361438811374,8.63316124766017
4,4,7,5,3,5,5,3,6,3,2,2,1,2,5,3,3,5,2,3,3,12,5.33333333333333,0.000291112734148545,8.14345928146953
4,6,6,6,4,6,5,5,4,4,3,2,2,2,5,4,4,4,5,4,3,14,4.5,0.000291112734148545,8.14345928146953
6,6,5,5,6,5,6,5,4,3,5,4,4,5,5,6,6,7,6,6,8,52,4.66666666666667,0.0273223805632957,12.9359403008661
5,2,5,4,2,6,3,4,3,2.5,2,2,2,3,6,5,5,3,2,2,4,14,4.5,-0.152205734089713,9.95277759174721
3,3,3,3,3,4,4,3,1,1,1,1,1,1,4,4,4,4,3,3,1,14,4.5,-95.9624514780217,8.01234963932779
1,2,2,2,2,1,1,1,3,4,3,2,2,1,2,5,4,1,2,2,4,14,4.83333333333333,-0.188296208671884,9.49200940227084
3,3,4,3,3,3,3,3,3,6,7,1,1,1,3,5,4,3,3,3,5,14,2,0.0264728898240918,10.0371526862169
3,3,5,4,3,5,4,3,6,3,4,3,3,3,4,3,4,3,2,2,2,17,4.33333333333333,0.00849736124824975,8.07084358683461
5,5,4,5,5,5,5,5,2,2,3,5,4,2,3,4,4,7,5,6,4,52,3.33333333333333,0.0070593256732655,14.2064280271073
5,6,6,6,6,5,5,5,1,6,1,4,6,5,6,5,6,6,5,5,4,14,3.16666666666667,-0.344868869293065,8.81519186426997
4,2,3,1,1,5,3,3,3,4,2,2,2,1,5,4,4,4,3,3,3,13,3.66666666666667,-0.0102115179969415,9.64897587564164
4,3,5,6,5,6,6,6,1,1,1,4,4,4,6,7,7,3,3,3,3,13,2.16666666666667,0.0749015017725864,8.71650296123905
2,2,4,4,2,5,5,4,5,4,1,2,2,2,6,6,4,5,4,2,4,14,3.83333333333333,-0.0215180898070092,8.8230147441958
2,6,5,4,4,6,4,6,-9999,-9999,-9999,7,6,7,3,5,5,6,5,5,3,13,5,0.267325763588608,9.52156805800298
4,6,5,6,6,6,6,6,1,1,1,4,6,2,6,6,6,6,5,5,4,13,4,-0.0431176638651373,9.16004657792172
4,6,6,6,4,5,7,5,2,2,2,4,3,4,5,7,7,5,4,4,2,13,4.5,0.00301384333005428,8.78442252529529
6,6,1,2,6,4,2,2,0,0,0,6,6,6,5,4,7,6,5,7,3,13,4.4,-0.19798755105769,9.85400314743722
6,5,5,5,4,7,6,5,5,5,6,7,7,6,6,7,7,5,4,4,9,52,6,0.0918348926681393,13.8215139017814
4,7,6,4,5,7,5,6,1,1,1,1,1,1,7,5,3,1,1,1,-9999,2,5.66666666666667,-2.58213599647294,6.60014257104148
4,6,5,4,5,6,2,6,6,5,5,3,3,3,6,5,7,7,6,6,2,10,5.16666666666667,3.6514445020004,5.70932265503182
